IMAGE_ID,LABEL,FONT_ID,WIDTH,HEIGHT
14325.jpg,Seventy Seven Thousand Six Hundred and Seventy Six,1.ttf,2000,150
14326.jpg,Forty Seven Thousand Seven Hundred and Twelve,2.ttf,1800,150
14327.jpg,Twenty Four Thousand Nine Hundred and Fourteen,1.ttf,1840,150
14328.jpg,Twenty Seven Thousand Six Hundred and Fifty Two,2.ttf,1880,150
14329.jpg,Eighty One Thousand Three Hundred and Sixty Four,1.ttf,1920,150
14330.jpg,Two Thousand Four Hundred and Eighty One,1.ttf,1600,150
14331.jpg,Seventy Nine Crore Eight Lakh,3.ttf,1160,150
14332.jpg,One Thousand Four Hundred and Ten,2.ttf,1320,150
14333.jpg,Forty One Crore Eighty Four Lakh,3.ttf,1280,150
14334.jpg,Twenty Two Crore Ninety Six Lakh,3.ttf,1280,150
14335.jpg,Seventeen Crore Sixty Three Lakh,3.ttf,1280,150
14336.jpg,Eighty Two Crore Five Lakh,2.ttf,1040,150
14337.jpg,Thirty One Crore Seventy Nine Lakh,1.ttf,1360,150
14338.jpg,One Thousand Seven Hundred and Ninety Nine,2.ttf,1680,150
14339.jpg,Fifty One Thousand Six Hundred and Thirty Two,2.ttf,1800,150
14340.jpg,Nineteen Thousand One Hundred and Thirty Five,3.ttf,1800,150
14341.jpg,Seventy Seven Thousand Four Hundred and Forty Eight,1.ttf,2040,150
14342.jpg,Fifty Two Crore Seventy One Lakh,1.ttf,1280,150
14343.jpg,Fifty Four Crore Six Lakh,2.ttf,1000,150
14344.jpg,Fifty Nine Thousand and Six,2.ttf,1080,150
14345.jpg,Twenty Six Thousand Nine Hundred and Twenty Four,0.ttf,1920,150
14346.jpg,Fifty Nine Crore Sixty Two Lakh,0.ttf,1240,150
14347.jpg,Fifty Nine Thousand Eight Hundred and Forty Four,3.ttf,1920,150
14348.jpg,Twenty Seven Thousand Seven Hundred and Seventy Seven,0.ttf,2120,150
14349.jpg,Ninety Four Thousand One Hundred and Forty Five,3.ttf,1880,150
14350.jpg,Fifty Nine Crore Sixty Five Lakh,3.ttf,1280,150
14351.jpg,Seventy Seven Crore Eighty Two Lakh,2.ttf,1400,150
14352.jpg,Sixty Two Thousand Five Hundred and Eighty Six,0.ttf,1840,150
14353.jpg,Eighty Thousand Seven Hundred and Nineteen,2.ttf,1680,150
14354.jpg,Ninety Eight Crore Sixty Two Lakh,3.ttf,1320,150
14355.jpg,Ninety Six Thousand Five Hundred and Sixty Six,3.ttf,1840,150
14356.jpg,Thirteen Thousand Nine Hundred and Fifteen,1.ttf,1680,150
14357.jpg,Thirty Four Crore Eighty Nine Lakh,3.ttf,1360,150
14358.jpg,Sixteen Thousand One Hundred and Ninety Eight,3.ttf,1800,150
14359.jpg,Seventy Five Thousand Three Hundred and Thirty Five,2.ttf,2040,150
14360.jpg,Sixty Eight Thousand Three Hundred and Forty Four,2.ttf,1960,150
14361.jpg,Ten Thousand Nine Hundred and Ninety Two,3.ttf,1600,150
14362.jpg,Sixty Two Thousand Six Hundred and Thirty Four,1.ttf,1840,150
14363.jpg,Ninety Two Thousand Nine Hundred and Forty Two,3.ttf,1840,150
14364.jpg,Fifty Three Crore Ninety Nine Lakh,0.ttf,1360,150
14365.jpg,Ninety Crore Ninety Four Lakh,2.ttf,1160,150
14366.jpg,Thirty Two Crore Forty Five Lakh,0.ttf,1280,150
14367.jpg,Twenty Eight Crore Twenty Five Lakh,3.ttf,1400,150
14368.jpg,Thirty Seven Thousand Eight Hundred and Eighty Six,2.ttf,2000,150
14369.jpg,Thirty Nine Thousand and Fifty Two,3.ttf,1360,150
14370.jpg,Eighty Five Thousand and Eighty One,3.ttf,1400,150
14371.jpg,Eighty Thousand Eight Hundred and Twenty Seven,0.ttf,1840,150
14372.jpg,Twenty Two Crore Six Lakh,3.ttf,1000,150
14373.jpg,Twenty Three Thousand Two Hundred and Ninety,3.ttf,1760,150
14374.jpg,Ten Thousand Seven Hundred and Ninety Six,1.ttf,1640,150
14375.jpg,Twenty Eight Crore Eighteen Lakh,3.ttf,1280,150
14376.jpg,Twenty Three Thousand Five Hundred and Six,3.ttf,1680,150
14377.jpg,Eighty Three Thousand Nine Hundred and Fifty Two,1.ttf,1920,150
14378.jpg,Thirty Two Thousand Eight Hundred and Fourteen,3.ttf,1840,150
14379.jpg,Seventy One Thousand Five Hundred and Seventy Four,1.ttf,2000,150
14380.jpg,Sixteen Crore Eighty Six Lakh,3.ttf,1160,150
14381.jpg,Twenty Seven Crore Five Lakh,3.ttf,1120,150
14382.jpg,Seventy Seven Crore Sixty Seven Lakh,0.ttf,1440,150
14383.jpg,Thirty Five Crore Seventy Three Lakh,0.ttf,1440,150
14384.jpg,Thirty Six Thousand Four Hundred and Sixty Nine,3.ttf,1880,150
14385.jpg,Twenty Four Crore Fifty Six Lakh,0.ttf,1280,150
14386.jpg,Fifty Two Thousand Nine Hundred and Sixty Six,2.ttf,1800,150
14387.jpg,Twenty Three Thousand Eight Hundred and Fifty Two,2.ttf,1960,150
14388.jpg,Eighty Four Thousand Eight Hundred and Fifty Two,0.ttf,1920,150
14389.jpg,Eighteen Crore Ten Lakh,3.ttf,920,150
14390.jpg,Fifty Four Thousand Three Hundred and Eighty,0.ttf,1760,150
14391.jpg,Thirty Five Crore Eighty Three Lakh,1.ttf,1400,150
14392.jpg,Fifty Seven Thousand One Hundred and Eighty Two,0.ttf,1880,150
14393.jpg,Sixty Five Thousand Six Hundred and Ninety Three,1.ttf,1920,150
14394.jpg,Seventy Six Thousand Three Hundred and Thirty Seven,2.ttf,2040,150
14395.jpg,Eighty Three Crore Forty One Lakh,0.ttf,1320,150
14396.jpg,Eighty Crore Twenty Two Lakh,2.ttf,1120,150
14397.jpg,Sixty Nine Thousand Three Hundred and Sixty One,2.ttf,1880,150
14398.jpg,Seventy Four Crore Forty Seven Lakh,1.ttf,1400,150
14399.jpg,Forty Five Crore Sixty Four Lakh,1.ttf,1280,150
14400.jpg,Twenty Five Crore Thirty Four Lakh,3.ttf,1360,150
14401.jpg,Sixty Five Crore Seventeen Lakh,0.ttf,1240,150
14402.jpg,Fifty Seven Crore Twenty Seven Lakh,1.ttf,1400,150
14403.jpg,Ninety Two Crore Ninety Two Lakh,1.ttf,1280,150
14404.jpg,Twenty Three Thousand Six Hundred and Sixty Five,1.ttf,1920,150
14405.jpg,Twenty Four Thousand One Hundred and Fifty Seven,3.ttf,1920,150
14406.jpg,Seventy Four Thousand Three Hundred and Fourteen,1.ttf,1920,150
14407.jpg,Forty Seven Crore Fifty Nine Lakh,2.ttf,1320,150
14408.jpg,Twenty Three Crore Thirty Nine Lakh,1.ttf,1400,150
14409.jpg,Forty Four Thousand Four Hundred and Thirty One,1.ttf,1880,150
14410.jpg,Seventy Crore Ten Lakh,0.ttf,880,150
14411.jpg,Twenty Thousand Seven Hundred and Seventy One,2.ttf,1800,150
14412.jpg,Thirty Nine Crore Eighty Six Lakh,0.ttf,1320,150
14413.jpg,Ninety Nine Thousand One Hundred and Thirty Seven,0.ttf,1960,150
14414.jpg,Sixteen Thousand and Ninety Eight,2.ttf,1320,150
14415.jpg,Fifty Seven Crore Fifty One Lakh,1.ttf,1280,150
14416.jpg,Eighty Two Crore Ninety Lakh,3.ttf,1120,150
14417.jpg,Sixty Two Thousand Four Hundred and Forty Four,3.ttf,1840,150
14418.jpg,Fifty Nine Crore Ninety Lakh,2.ttf,1120,150
14419.jpg,Forty Five Crore Seventy Two Lakh,2.ttf,1320,150
14420.jpg,Seventy Nine Crore Fifty Four Lakh,1.ttf,1360,150
14421.jpg,One Thousand One Hundred and Ten,0.ttf,1280,150
14422.jpg,Sixty Four Crore Seventy Nine Lakh,1.ttf,1360,150
14423.jpg,Twenty One Crore Thirty Three Lakh,1.ttf,1360,150
14424.jpg,Sixty Eight Thousand Eight Hundred and Sixty Nine,3.ttf,1960,150
14425.jpg,Sixty Seven Thousand Two Hundred and Ten,0.ttf,1600,150
14426.jpg,Forty Six Thousand Six Hundred and Fifty Nine,0.ttf,1800,150
14427.jpg,Three Crore Forty One Lakh,1.ttf,1040,150
14428.jpg,Fifty One Thousand Nine Hundred and Eighty Six,2.ttf,1840,150
14429.jpg,Fifty Crore Sixteen Lakh,0.ttf,960,150
14430.jpg,Nine Crore Eleven Lakh,0.ttf,880,150
14431.jpg,Eighty Two Thousand Six Hundred and Twelve,2.ttf,1680,150
14432.jpg,Forty Seven Thousand Two Hundred and Thirty Four,2.ttf,1920,150
14433.jpg,Seventy Crore Forty One Lakh,3.ttf,1120,150
14434.jpg,Twenty Nine Crore Eighty Nine Lakh,2.ttf,1360,150
14435.jpg,Eighty Six Thousand Seven Hundred and Twenty Three,2.ttf,2000,150
14436.jpg,Forty Nine Thousand Eight Hundred and Seventy Two,2.ttf,1960,150
14437.jpg,Twenty Nine Crore Five Lakh,0.ttf,1080,150
14438.jpg,Forty Four Thousand Five Hundred and Ninety Four,3.ttf,1920,150
14439.jpg,Fifty Five Thousand Three Hundred and Ninety,3.ttf,1760,150
14440.jpg,Fourteen Crore Sixty Six Lakh,0.ttf,1160,150
14441.jpg,Ninety Three Thousand Five Hundred and Nine,3.ttf,1720,150
14442.jpg,Sixty Five Thousand and Eighty Six,1.ttf,1360,150
14443.jpg,Ninety Thousand Eight Hundred and Twenty Nine,0.ttf,1800,150
14444.jpg,Twenty Eight Crore Seventy Five Lakh,2.ttf,1440,150
14445.jpg,Five Crore Four Lakh,0.ttf,800,150
14446.jpg,Sixty Five Crore Thirteen Lakh,2.ttf,1200,150
14447.jpg,Fifty Crore Sixty Three Lakh,3.ttf,1120,150
14448.jpg,Sixty Five Crore Twenty Five Lakh,1.ttf,1320,150
14449.jpg,Thirty Four Crore Eighty Nine Lakh,1.ttf,1360,150
14450.jpg,Ninety One Crore One Lakh,1.ttf,1000,150
14451.jpg,Forty Two Thousand Seven Hundred and Thirty Seven,3.ttf,1960,150
14452.jpg,Fifty Three Crore One Lakh,0.ttf,1040,150
14453.jpg,Twenty Two Crore Eighty Eight Lakh,3.ttf,1360,150
14454.jpg,Fifty Seven Crore Fifty Lakh,0.ttf,1120,150
14455.jpg,Ninety Six Crore Seventy Three Lakh,2.ttf,1400,150
14456.jpg,Four Thousand One Hundred and Thirty Four,2.ttf,1640,150
14457.jpg,Sixty Five Crore Fifty Two Lakh,0.ttf,1240,150
14458.jpg,Seventy One Crore Ninety Four Lakh,3.ttf,1360,150
14459.jpg,Eighty Eight Crore,0.ttf,720,150
14460.jpg,Fifty Thousand Eight Hundred and Forty Four,2.ttf,1720,150
14461.jpg,Two Crore Twenty Five Lakh,2.ttf,1040,150
14462.jpg,Seventy Four Crore Forty Five Lakh,0.ttf,1360,150
14463.jpg,Twenty Three Crore Twenty Five Lakh,0.ttf,1400,150
14464.jpg,Fifty Six Thousand Five Hundred and Twenty One,1.ttf,1840,150
14465.jpg,Seventy One Crore Twenty Four Lakh,3.ttf,1360,150
14466.jpg,Seventy Thousand Nine Hundred and Fifty Seven,1.ttf,1800,150
14467.jpg,Twelve Crore Sixty Two Lakh,3.ttf,1080,150
14468.jpg,Twenty Nine Thousand Two Hundred and Twenty,1.ttf,1720,150
14469.jpg,Fifty Five Thousand Five Hundred and Seventy Four,1.ttf,1960,150
14470.jpg,Forty Crore Seventy Nine Lakh,2.ttf,1160,150
14471.jpg,Sixty Five Crore Sixty Nine Lakh,1.ttf,1280,150
14472.jpg,Sixty Eight Thousand Six Hundred and Ninety Seven,3.ttf,1960,150
14473.jpg,Fifty Nine Crore Thirty Nine Lakh,1.ttf,1320,150
14474.jpg,Four Thousand Nine Hundred and Thirty Two,0.ttf,1640,150
14475.jpg,Fifty Nine Thousand One Hundred and Sixty Nine,2.ttf,1840,150
14476.jpg,Ninety Nine Thousand and Seventeen,1.ttf,1360,150
14477.jpg,Eighty Six Thousand and Ninety Two,1.ttf,1360,150
14478.jpg,Seventy Two Thousand Seven Hundred and Eighty Four,0.ttf,2000,150
14479.jpg,Thirty Three Crore Ninety Six Lakh,2.ttf,1360,150
14480.jpg,Twelve Crore Thirty One Lakh,2.ttf,1120,150
14481.jpg,Seven Thousand Two Hundred and Ninety Two,1.ttf,1640,150
14482.jpg,Three Crore Eighty Eight Lakh,3.ttf,1160,150
14483.jpg,Nine Thousand Two Hundred and Seventy One,1.ttf,1640,150
14484.jpg,Ninety Two Thousand One Hundred and Eighteen,2.ttf,1760,150
14485.jpg,Eighty One Crore Forty Seven Lakh,1.ttf,1320,150
14486.jpg,Eighty Five Thousand Three Hundred and Ninety Two,3.ttf,1960,150
14487.jpg,Sixty Thousand Nine Hundred and Two,3.ttf,1400,150
14488.jpg,Seventy Nine Thousand Six Hundred and Thirty,2.ttf,1760,150
14489.jpg,Twenty Four Crore Seventy Nine Lakh,3.ttf,1400,150
14490.jpg,Seventy Nine Crore Thirty Three Lakh,0.ttf,1440,150
14491.jpg,Ninety Five Crore Sixty Three Lakh,1.ttf,1360,150
14492.jpg,Sixty Four Crore Sixty Eight Lakh,0.ttf,1320,150
14493.jpg,Ninety Four Crore Three Lakh,2.ttf,1120,150
14494.jpg,Ninety Eight Thousand Four Hundred and Twenty,1.ttf,1800,150
14495.jpg,Sixty Four Thousand Nine Hundred and Twenty Nine,0.ttf,1920,150
14496.jpg,Twenty Four Crore Twenty Four Lakh,0.ttf,1360,150
14497.jpg,Forty Nine Crore Forty Six Lakh,1.ttf,1240,150
14498.jpg,Ninety Eight Crore Three Lakh,0.ttf,1160,150
14499.jpg,Forty Two Thousand Seven Hundred and Fifty One,2.ttf,1840,150
14500.jpg,94997855,3.ttf,440,150
14501.jpg,59231069,0.ttf,440,150
14502.jpg,92540126,2.ttf,440,150
14503.jpg,57602868,0.ttf,440,150
14504.jpg,88955970,2.ttf,440,150
14505.jpg,66742516,1.ttf,440,150
14506.jpg,28663526,2.ttf,440,150
14507.jpg,62204265,3.ttf,440,150
14508.jpg,28439530,0.ttf,440,150
14509.jpg,15014768,2.ttf,440,150
14510.jpg,48396965,0.ttf,440,150
14511.jpg,80839332,3.ttf,440,150
14512.jpg,93445746,2.ttf,440,150
14513.jpg,44996618,1.ttf,440,150
14514.jpg,24947720,2.ttf,440,150
14515.jpg,35231146,2.ttf,440,150
14516.jpg,88746358,1.ttf,440,150
14517.jpg,32683215,2.ttf,440,150
14518.jpg,37693171,1.ttf,440,150
14519.jpg,69021033,3.ttf,440,150
14520.jpg,14576962,0.ttf,440,150
14521.jpg,60211233,1.ttf,440,150
14522.jpg,58074469,1.ttf,440,150
14523.jpg,69654133,2.ttf,440,150
14524.jpg,53845110,1.ttf,440,150
14525.jpg,36829590,3.ttf,440,150
14526.jpg,59129319,2.ttf,440,150
14527.jpg,50265284,2.ttf,440,150
14528.jpg,3480503,0.ttf,385,150
14529.jpg,32027276,1.ttf,440,150
14530.jpg,42060101,3.ttf,440,150
14531.jpg,84452513,2.ttf,440,150
14532.jpg,70400420,2.ttf,440,150
14533.jpg,85631628,3.ttf,440,150
14534.jpg,17255032,0.ttf,440,150
14535.jpg,40814736,3.ttf,440,150
14536.jpg,98175682,3.ttf,440,150
14537.jpg,88989148,1.ttf,440,150
14538.jpg,32554020,3.ttf,440,150
14539.jpg,26228139,1.ttf,440,150
14540.jpg,71591520,0.ttf,440,150
14541.jpg,74194964,3.ttf,440,150
14542.jpg,88235549,1.ttf,440,150
14543.jpg,54352297,1.ttf,440,150
14544.jpg,22688152,0.ttf,440,150
14545.jpg,58353696,2.ttf,440,150
14546.jpg,96926153,2.ttf,440,150
14547.jpg,25518483,0.ttf,440,150
14548.jpg,10364273,3.ttf,440,150
14549.jpg,18491205,1.ttf,440,150
14550.jpg,43675260,2.ttf,440,150
14551.jpg,93308546,2.ttf,440,150
14552.jpg,93211981,2.ttf,440,150
14553.jpg,90728262,3.ttf,440,150
14554.jpg,76805346,0.ttf,440,150
14555.jpg,15180830,0.ttf,440,150
14556.jpg,63637428,3.ttf,440,150
14557.jpg,21267458,2.ttf,440,150
14558.jpg,33431188,2.ttf,440,150
14559.jpg,29866890,0.ttf,440,150
14560.jpg,1100632,1.ttf,385,150
14561.jpg,98433490,3.ttf,440,150
14562.jpg,10092001,0.ttf,440,150
14563.jpg,84151782,0.ttf,440,150
14564.jpg,94570195,0.ttf,440,150
14565.jpg,82984140,0.ttf,440,150
14566.jpg,59231197,3.ttf,440,150
14567.jpg,37511736,3.ttf,440,150
14568.jpg,12052347,2.ttf,440,150
14569.jpg,8057781,3.ttf,385,150
14570.jpg,71422207,1.ttf,440,150
14571.jpg,21953094,2.ttf,440,150
14572.jpg,44398731,0.ttf,440,150
14573.jpg,42312357,3.ttf,440,150
14574.jpg,37306223,2.ttf,440,150
14575.jpg,2860101,1.ttf,385,150
14576.jpg,64431329,2.ttf,440,150
14577.jpg,15396997,3.ttf,440,150
14578.jpg,36467060,2.ttf,440,150
14579.jpg,40653553,3.ttf,440,150
14580.jpg,87603869,0.ttf,440,150
14581.jpg,40949754,2.ttf,440,150
14582.jpg,64291570,1.ttf,440,150
14583.jpg,59709757,0.ttf,440,150
14584.jpg,49483804,0.ttf,440,150
14585.jpg,1807709,2.ttf,385,150
14586.jpg,51896351,3.ttf,440,150
14587.jpg,66887418,1.ttf,440,150
14588.jpg,84482391,2.ttf,440,150
14589.jpg,70461934,0.ttf,440,150
14590.jpg,80501536,2.ttf,440,150
14591.jpg,81880640,3.ttf,440,150
14592.jpg,88207702,0.ttf,440,150
14593.jpg,17518525,2.ttf,440,150
14594.jpg,19787944,1.ttf,440,150
14595.jpg,52156389,0.ttf,440,150
14596.jpg,48977886,0.ttf,440,150
14597.jpg,23402888,3.ttf,440,150
14598.jpg,10095931,0.ttf,440,150
14599.jpg,26682248,0.ttf,440,150
14600.jpg,44371105,0.ttf,440,150
14601.jpg,37102448,1.ttf,440,150
14602.jpg,34972715,0.ttf,440,150
14603.jpg,48633702,2.ttf,440,150
14604.jpg,42141304,3.ttf,440,150
14605.jpg,2543869,3.ttf,385,150
14606.jpg,92863730,3.ttf,440,150
14607.jpg,85792819,2.ttf,440,150
14608.jpg,81693511,2.ttf,440,150
14609.jpg,8587911,3.ttf,385,150
14610.jpg,37390239,3.ttf,440,150
14611.jpg,44971442,2.ttf,440,150
14612.jpg,36642543,2.ttf,440,150
14613.jpg,27291619,3.ttf,440,150
14614.jpg,30724900,1.ttf,440,150
14615.jpg,84390361,2.ttf,440,150
14616.jpg,63499448,0.ttf,440,150
14617.jpg,82036987,1.ttf,440,150
14618.jpg,56439556,2.ttf,440,150
14619.jpg,28578085,2.ttf,440,150
14620.jpg,23496254,2.ttf,440,150
14621.jpg,83119789,0.ttf,440,150
14622.jpg,49452312,3.ttf,440,150
14623.jpg,33981043,2.ttf,440,150
14624.jpg,27791887,2.ttf,440,150
14625.jpg,43982359,3.ttf,440,150
14626.jpg,54892028,3.ttf,440,150
14627.jpg,59829346,2.ttf,440,150
14628.jpg,40951254,3.ttf,440,150
14629.jpg,9105810,3.ttf,385,150
14630.jpg,88497326,0.ttf,440,150
14631.jpg,53219919,0.ttf,440,150
14632.jpg,59802020,0.ttf,440,150
14633.jpg,31905192,0.ttf,440,150
14634.jpg,28319123,0.ttf,440,150
14635.jpg,85471767,3.ttf,440,150
14636.jpg,77482905,2.ttf,440,150
14637.jpg,1385880,2.ttf,385,150
14638.jpg,33626627,1.ttf,440,150
14639.jpg,81531370,3.ttf,440,150
14640.jpg,4055806,2.ttf,385,150
14641.jpg,49727790,1.ttf,440,150
14642.jpg,25936234,1.ttf,440,150
14643.jpg,56954064,2.ttf,440,150
14644.jpg,89004872,0.ttf,440,150
14645.jpg,68632948,3.ttf,440,150
14646.jpg,74372671,0.ttf,440,150
14647.jpg,74589592,0.ttf,440,150
14648.jpg,94085672,2.ttf,440,150
14649.jpg,49041258,1.ttf,440,150
14650.jpg,53720450,3.ttf,440,150
14651.jpg,7022263,3.ttf,385,150
14652.jpg,41932553,3.ttf,440,150
14653.jpg,73453147,0.ttf,440,150
14654.jpg,71976667,2.ttf,440,150
14655.jpg,67526162,0.ttf,440,150
14656.jpg,69329564,2.ttf,440,150
14657.jpg,5479238,3.ttf,385,150
14658.jpg,33723583,3.ttf,440,150
14659.jpg,93871422,2.ttf,440,150
14660.jpg,67995237,1.ttf,440,150
14661.jpg,86684307,3.ttf,440,150
14662.jpg,52352750,0.ttf,440,150
14663.jpg,65616802,3.ttf,440,150
14664.jpg,6926459,1.ttf,385,150
14665.jpg,1571758,3.ttf,385,150
14666.jpg,45040491,0.ttf,440,150
14667.jpg,49637956,2.ttf,440,150
14668.jpg,47735534,0.ttf,440,150
14669.jpg,38867380,1.ttf,440,150
14670.jpg,85288980,1.ttf,440,150
14671.jpg,4177730,3.ttf,385,150
14672.jpg,34720093,3.ttf,440,150
14673.jpg,55404458,3.ttf,440,150
14674.jpg,61113291,1.ttf,440,150
14675.jpg,21751485,0.ttf,440,150
14676.jpg,19704861,1.ttf,440,150
14677.jpg,24596430,0.ttf,440,150
14678.jpg,75699853,1.ttf,440,150
14679.jpg,10542879,0.ttf,440,150
14680.jpg,49332299,3.ttf,440,150
14681.jpg,65867883,3.ttf,440,150
14682.jpg,18130034,3.ttf,440,150
14683.jpg,7899810,0.ttf,385,150
14684.jpg,81967307,3.ttf,440,150
14685.jpg,66376280,0.ttf,440,150
14686.jpg,31874525,2.ttf,440,150
14687.jpg,5460055,1.ttf,385,150
14688.jpg,38384919,0.ttf,440,150
14689.jpg,59995126,0.ttf,440,150
14690.jpg,34437909,0.ttf,440,150
14691.jpg,19232134,1.ttf,440,150
14692.jpg,53770433,2.ttf,440,150
14693.jpg,8923856,1.ttf,385,150
14694.jpg,58398907,1.ttf,440,150
14695.jpg,52555749,3.ttf,440,150
14696.jpg,99389783,2.ttf,440,150
14697.jpg,96848443,1.ttf,440,150
14698.jpg,55579593,2.ttf,440,150
14699.jpg,13121059,2.ttf,440,150
14700.jpg,96646194,0.ttf,440,150
14701.jpg,52899329,3.ttf,440,150
14702.jpg,80572272,0.ttf,440,150
14703.jpg,91676933,2.ttf,440,150
14704.jpg,50909232,3.ttf,440,150
14705.jpg,49986729,2.ttf,440,150
14706.jpg,87440485,1.ttf,440,150
14707.jpg,95631246,3.ttf,440,150
14708.jpg,89243282,0.ttf,440,150
14709.jpg,58480868,1.ttf,440,150
14710.jpg,41519605,2.ttf,440,150
14711.jpg,89085853,0.ttf,440,150
14712.jpg,1524424,0.ttf,385,150
14713.jpg,1646966,1.ttf,385,150
14714.jpg,1847858,3.ttf,385,150
14715.jpg,38059752,2.ttf,440,150
14716.jpg,81168648,2.ttf,440,150
14717.jpg,24306093,2.ttf,440,150
14718.jpg,21947772,2.ttf,440,150
14719.jpg,13951747,0.ttf,440,150
14720.jpg,88870521,0.ttf,440,150
14721.jpg,28413467,1.ttf,440,150
14722.jpg,87008594,0.ttf,440,150
14723.jpg,72673579,0.ttf,440,150
14724.jpg,96527317,3.ttf,440,150
14725.jpg,85692678,3.ttf,440,150
14726.jpg,64052202,1.ttf,440,150
14727.jpg,96303023,3.ttf,440,150
14728.jpg,93669877,0.ttf,440,150
14729.jpg,64609340,0.ttf,440,150
14730.jpg,59589610,2.ttf,440,150
14731.jpg,14040031,3.ttf,440,150
14732.jpg,22541896,3.ttf,440,150
14733.jpg,33568433,3.ttf,440,150
14734.jpg,59615390,0.ttf,440,150
14735.jpg,94675212,2.ttf,440,150
14736.jpg,92299775,0.ttf,440,150
14737.jpg,9997886,1.ttf,385,150
14738.jpg,18026934,2.ttf,440,150
14739.jpg,21139122,3.ttf,440,150
14740.jpg,94981740,1.ttf,440,150
14741.jpg,75739726,1.ttf,440,150
14742.jpg,62920063,2.ttf,440,150
14743.jpg,27165185,1.ttf,440,150
14744.jpg,26437795,2.ttf,440,150
14745.jpg,31296032,3.ttf,440,150
14746.jpg,43745860,0.ttf,440,150
14747.jpg,82298558,3.ttf,440,150
14748.jpg,81047712,2.ttf,440,150
14749.jpg,33383125,0.ttf,440,150
14750.jpg,2895806,2.ttf,385,150
14751.jpg,93234983,2.ttf,440,150
14752.jpg,16358177,0.ttf,440,150
14753.jpg,87257884,1.ttf,440,150
14754.jpg,44791871,2.ttf,440,150
14755.jpg,54591215,3.ttf,440,150
14756.jpg,54867601,2.ttf,440,150
14757.jpg,50877275,3.ttf,440,150
14758.jpg,37309960,2.ttf,440,150
14759.jpg,71999843,1.ttf,440,150
14760.jpg,38686802,1.ttf,440,150
14761.jpg,28210821,1.ttf,440,150
14762.jpg,66501995,1.ttf,440,150
14763.jpg,15391414,1.ttf,440,150
14764.jpg,21456227,0.ttf,440,150
14765.jpg,7939638,2.ttf,385,150
14766.jpg,14697000,1.ttf,440,150
14767.jpg,97519508,0.ttf,440,150
14768.jpg,59630617,0.ttf,440,150
14769.jpg,84561309,1.ttf,440,150
14770.jpg,99369170,2.ttf,440,150
14771.jpg,79398995,1.ttf,440,150
14772.jpg,14941979,0.ttf,440,150
14773.jpg,99061676,1.ttf,440,150
14774.jpg,53097937,0.ttf,440,150
14775.jpg,47935856,3.ttf,440,150
14776.jpg,30340410,3.ttf,440,150
14777.jpg,9146558,2.ttf,385,150
14778.jpg,57975394,0.ttf,440,150
14779.jpg,68070674,3.ttf,440,150
14780.jpg,24145176,3.ttf,440,150
14781.jpg,8681155,1.ttf,385,150
14782.jpg,68198746,1.ttf,440,150
14783.jpg,65427925,2.ttf,440,150
14784.jpg,18542271,2.ttf,440,150
14785.jpg,67933765,0.ttf,440,150
14786.jpg,20538315,3.ttf,440,150
14787.jpg,78708974,2.ttf,440,150
14788.jpg,70259379,0.ttf,440,150
14789.jpg,3529154,3.ttf,385,150
14790.jpg,53140788,1.ttf,440,150
14791.jpg,78723761,0.ttf,440,150
14792.jpg,10249230,3.ttf,440,150
14793.jpg,3504419,0.ttf,385,150
14794.jpg,50281331,0.ttf,440,150
14795.jpg,98706870,1.ttf,440,150
14796.jpg,78103063,1.ttf,440,150
14797.jpg,35915734,1.ttf,440,150
14798.jpg,94223458,3.ttf,440,150
14799.jpg,61122904,2.ttf,440,150
14800.jpg,98287969,3.ttf,440,150
14801.jpg,30207629,0.ttf,440,150
14802.jpg,61050160,3.ttf,440,150
14803.jpg,9378482,3.ttf,385,150
14804.jpg,85946843,1.ttf,440,150
14805.jpg,51861759,2.ttf,440,150
14806.jpg,78050646,3.ttf,440,150
14807.jpg,7534502,0.ttf,385,150
14808.jpg,2624636,3.ttf,385,150
14809.jpg,85395678,2.ttf,440,150
14810.jpg,90524632,0.ttf,440,150
14811.jpg,60028060,3.ttf,440,150
14812.jpg,26659215,2.ttf,440,150
14813.jpg,6469573,1.ttf,385,150
14814.jpg,82770995,2.ttf,440,150
14815.jpg,32776399,2.ttf,440,150
14816.jpg,34559403,3.ttf,440,150
14817.jpg,67333863,3.ttf,440,150
14818.jpg,62610151,2.ttf,440,150
14819.jpg,66415741,3.ttf,440,150
14820.jpg,7850379,2.ttf,385,150
14821.jpg,57872994,3.ttf,440,150
14822.jpg,67134144,3.ttf,440,150
14823.jpg,29403727,3.ttf,440,150
14824.jpg,29169653,1.ttf,440,150
14825.jpg,95273959,1.ttf,440,150
14826.jpg,45561668,2.ttf,440,150
14827.jpg,43655541,2.ttf,440,150
